operator,perm_index,perm_auc
proteomics,238,0.36190476190476184
proteomics,239,0.5793650793650794
proteomics,240,0.20634920634920637
proteomics,241,0.2563492063492064
proteomics,242,0.47222222222222215
proteomics,243,0.37142857142857144
proteomics,244,0.5547619047619048
proteomics,245,0.5444444444444445
proteomics,246,0.5952380952380952
proteomics,247,0.6722222222222223
proteomics,248,0.4126984126984127
proteomics,249,0.41428571428571426
proteomics,250,0.7325396825396826
proteomics,251,0.23730158730158726
proteomics,252,0.5317460317460319
proteomics,253,0.4722222222222223
proteomics,254,0.6150793650793651
proteomics,255,0.32142857142857145
proteomics,256,0.29365079365079366
proteomics,257,0.5150793650793651
proteomics,258,0.21507936507936512
proteomics,259,0.2492063492063492
proteomics,260,0.569047619047619
proteomics,261,0.3325396825396825
proteomics,262,0.5571428571428572
proteomics,263,0.2158730158730159
proteomics,264,0.29444444444444445
proteomics,265,0.5063492063492063
proteomics,266,0.30158730158730157
proteomics,267,0.8595238095238095
proteomics,268,0.36190476190476195
proteomics,269,0.4015873015873016
proteomics,270,0.4738095238095238
proteomics,271,0.6253968253968254
proteomics,272,0.47698412698412695
proteomics,273,0.6777777777777778
proteomics,274,0.5174603174603174
proteomics,275,0.3388888888888889
proteomics,276,0.6650793650793652
proteomics,277,0.33333333333333337
proteomics,278,0.7833333333333334
proteomics,279,0.5333333333333333
proteomics,280,0.16666666666666666
proteomics,281,0.42142857142857143
proteomics,282,0.515079365079365
proteomics,283,0.34523809523809523
proteomics,284,0.4595238095238095
proteomics,285,0.47063492063492063
proteomics,286,0.1738095238095238
proteomics,287,0.43095238095238103
proteomics,288,0.5857142857142857
proteomics,289,0.34285714285714286
proteomics,290,0.5412698412698413
proteomics,291,0.5817460317460317
proteomics,292,0.246031746031746
proteomics,293,0.40714285714285714
proteomics,294,0.47777777777777775
proteomics,295,0.3746031746031746
proteomics,296,0.711111111111111
proteomics,297,0.6007936507936507
proteomics,298,0.3666666666666667
proteomics,299,0.6206349206349208
proteomics,300,0.5515873015873016
proteomics,301,0.4158730158730159
proteomics,302,0.45
proteomics,303,0.7285714285714285
proteomics,304,0.6698412698412699
proteomics,305,0.5777777777777777
proteomics,306,0.6992063492063492
proteomics,307,0.5365079365079366
proteomics,308,0.4492063492063492
proteomics,309,0.41984126984126985
proteomics,310,0.5698412698412698
proteomics,311,0.6317460317460316
proteomics,312,0.45396825396825397
proteomics,313,0.6587301587301588
proteomics,314,0.4095238095238095
proteomics,315,0.4753968253968254
proteomics,316,0.4753968253968254
proteomics,317,0.1626984126984127
proteomics,318,0.4896825396825396
proteomics,319,0.5547619047619048
proteomics,320,0.44841269841269843
proteomics,321,0.6666666666666667
proteomics,322,0.5833333333333333
proteomics,323,0.5865079365079364
proteomics,324,0.45873015873015877
proteomics,325,0.7515873015873017
proteomics,326,0.6142857142857142
proteomics,327,0.30158730158730157
proteomics,328,0.5912698412698412
proteomics,329,0.5206349206349207
proteomics,330,0.3912698412698413
proteomics,331,0.7142857142857143
proteomics,332,0.18174603174603177
proteomics,333,0.38412698412698415
proteomics,334,0.6452380952380953
proteomics,335,0.5190476190476192
proteomics,336,0.576984126984127
proteomics,337,0.7428571428571429
proteomics,338,0.4722222222222222
proteomics,339,0.4444444444444445
proteomics,340,0.48730158730158735
proteomics,341,0.6142857142857142
proteomics,342,0.5785714285714285
proteomics,343,0.43571428571428567
proteomics,344,0.5301587301587303
proteomics,345,0.542063492063492
proteomics,346,0.32857142857142857
proteomics,347,0.47222222222222215
proteomics,348,0.28174603174603174
proteomics,349,0.6928571428571428
proteomics,350,0.711111111111111
proteomics,351,0.5753968253968254
proteomics,352,0.5492063492063493
