operator,perm_index,perm_auc
baseline,644,0.4674603174603174
baseline,645,0.7055555555555555
baseline,646,0.39841269841269844
baseline,647,0.611111111111111
baseline,648,0.642857142857143
baseline,649,0.23253968253968255
baseline,650,0.8555555555555557
baseline,651,0.5341269841269841
baseline,652,0.46349206349206346
baseline,653,0.27380952380952384
baseline,654,0.38095238095238093
baseline,655,0.5849206349206348
baseline,656,0.32222222222222224
baseline,657,0.8325396825396826
baseline,658,0.2666666666666667
baseline,659,0.49444444444444446
baseline,660,0.6515873015873016
baseline,661,0.5031746031746033
baseline,662,0.569047619047619
baseline,663,0.373015873015873
baseline,664,0.3571428571428571
baseline,665,0.7301587301587303
baseline,666,0.46984126984126984
baseline,667,0.5190476190476191
baseline,668,0.5015873015873017
baseline,669,0.4587301587301587
baseline,670,0.5642857142857143
baseline,671,0.746031746031746
baseline,672,0.4904761904761905
baseline,673,0.43730158730158736
baseline,674,0.4174603174603175
baseline,675,0.5777777777777777
baseline,676,0.49603174603174605
baseline,677,0.7119047619047618
baseline,678,0.3817460317460317
baseline,679,0.4015873015873016
baseline,680,0.41984126984126985
baseline,681,0.6658730158730158
baseline,682,0.665079365079365
baseline,683,0.5944444444444444
baseline,684,0.3857142857142858
baseline,685,0.7444444444444445
baseline,686,0.29047619047619044
baseline,687,0.5087301587301587
baseline,688,0.6380952380952379
baseline,689,0.2166666666666667
baseline,690,0.33492063492063495
baseline,691,0.7468253968253968
baseline,692,0.553968253968254
baseline,693,0.35238095238095235
baseline,694,0.4253968253968254
baseline,695,0.5246031746031745
baseline,696,0.46031746031746035
baseline,697,0.4626984126984127
baseline,698,0.630952380952381
baseline,699,0.5595238095238095
baseline,700,0.611904761904762
baseline,701,0.5817460317460318
baseline,702,0.3746031746031746
baseline,703,0.4031746031746032
baseline,704,0.42698412698412697
baseline,705,0.634126984126984
baseline,706,0.5896825396825396
baseline,707,0.676984126984127
baseline,708,0.5650793650793651
baseline,709,0.7253968253968254
baseline,710,0.45714285714285713
baseline,711,0.6396825396825395
baseline,712,0.6007936507936508
baseline,713,0.44682539682539685
baseline,714,0.5444444444444445
baseline,715,0.526984126984127
baseline,716,0.7476190476190477
baseline,717,0.43809523809523815
baseline,718,0.17936507936507937
baseline,719,0.6523809523809524
baseline,720,0.5420634920634921
baseline,721,0.692063492063492
baseline,722,0.3373015873015873
baseline,723,0.596031746031746
baseline,724,0.6753968253968254
baseline,725,0.26746031746031745
baseline,726,0.5484126984126985
baseline,727,0.5515873015873016
baseline,728,0.47857142857142854
baseline,729,0.5642857142857143
baseline,730,0.746825396825397
baseline,731,0.5404761904761906
baseline,732,0.6492063492063492
baseline,733,0.3563492063492063
baseline,734,0.6365079365079366
baseline,735,0.4634920634920635
baseline,736,0.5341269841269841
baseline,737,0.6714285714285715
baseline,738,0.3698412698412698
baseline,739,0.4341269841269841
baseline,740,0.41825396825396827
baseline,741,0.4833333333333334
baseline,742,0.28253968253968254
baseline,743,0.330952380952381
baseline,744,0.580952380952381
baseline,745,0.5865079365079365
baseline,746,0.5603174603174602
baseline,747,0.3714285714285714
baseline,748,0.5793650793650793
baseline,749,0.8539682539682539
baseline,750,0.5214285714285715
baseline,751,0.4031746031746032
baseline,752,0.4619047619047619
baseline,753,0.4404761904761905
baseline,754,0.826984126984127
baseline,755,0.6912698412698413
baseline,756,0.43650793650793657
baseline,757,0.20396825396825397
baseline,758,0.5468253968253969
baseline,759,0.5031746031746032
baseline,760,0.3825396825396825
baseline,761,0.5944444444444444
baseline,762,0.7039682539682539
baseline,763,0.4928571428571429
baseline,764,0.30396825396825394
baseline,765,0.2
baseline,766,0.6253968253968254
baseline,767,0.7833333333333334
baseline,768,0.24841269841269842
baseline,769,0.5396825396825398
baseline,770,0.8166666666666667
baseline,771,0.719047619047619
baseline,772,0.6793650793650794
baseline,773,0.5206349206349207
baseline,774,0.6666666666666667
baseline,775,0.47777777777777775
baseline,776,0.6246031746031745
baseline,777,0.4555555555555556
baseline,778,0.6896825396825397
baseline,779,0.807936507936508
baseline,780,0.4753968253968253
baseline,781,0.2507936507936508
