"","BR:MCF7","BR:MDA-MB-231","BR:HS 578T","BR:BT-549","BR:T-47D","CNS:SF-268","CNS:SF-295","CNS:SNB-19","CNS:SNB-75","CNS:U251","CO:COLO 205","CO:HCC-2998","CO:HCT-116","CO:HCT-15","CO:HT29","CO:KM12","CO:SW-620","LE:CCRF-CEM","LE:HL-60(TB)","LE:K-562","LE:MOLT-4","LE:RPMI-8226","LE:SR","ME:LOX IMVI","ME:MALME-3M","ME:M14","ME:SK-MEL-2","ME:SK-MEL-28","ME:SK-MEL-5","ME:UACC-257","ME:UACC-62","ME:MDA-MB-435","LC:A549/ATCC","LC:EKVX","LC:HOP-62","LC:HOP-92","LC:NCI-H226","LC:NCI-H322M","LC:NCI-H460","LC:NCI-H522","OV:IGROV1","OV:OVCAR-3","OV:OVCAR-4","OV:OVCAR-5","OV:OVCAR-8","OV:SK-OV-3","OV:NCI/ADR-RES","PR:PC-3","PR:DU-145","RE:786-0","RE:A498","RE:ACHN","RE:CAKI-1","RE:RXF 393","RE:SN12C","RE:TK-10","RE:UO-31"
"755",0.703764186465744,-0.439083952093075,-0.54867525409051,-1.44051839814489,0.496251841362958,0.096477164012193,-0.0819838713829489,-1.92711347592365,-0.371752393663924,-0.485146231430521,0.0515331563739526,0.22885938110561,0.40894529972888,0.0400138868259209,0.0575453035555998,-0.217433852418632,-0.181780603292536,0.776169587483918,0.436313470096365,1.52961415152536,0.728720209209656,0.675049857471094,0.82684040699207,1.47826087855678,0.228282909256966,1.11874401730511,-0.14813807868518,-2.35493350809081,-0.367717532960123,-0.43492325247128,0.560836837314567,0.724878414452615,-1.08326591522564,-2.41240239803735,0.619247172614948,0.394699480895432,-1.50305758156706,-0.31332139031499,-0.108232219776124,0.648580527022378,-0.418492785232838,1.01040862122723,-0.100151490732932,-0.274894343346421,0.354797662466141,0.893472790507349,0.276412999735494,0.123445273248756,0.542939896451536,0.623466057832753,-1.37368490438481,-0.17272601571778,0.31464584658101,-1.00193360844617,-0.881044897702341,0.491702762910449,-0.183012530779316
"762",0.547968324923541,-1.03381403607305,-1.39925633729453,-0.53822437816488,1.13743219656712,0.135938645819387,-0.0944581795736862,-1.3989146776484,-1.05039803607378,0.00622634278955481,-0.185925443720127,-0.351538160285834,-0.152083737351515,0.112058862162207,-0.265972137905672,-0.592408087641205,0.164314387795879,1.91269037232447,1.89546813711891,-0.63363450287915,1.75238187214714,0.408523781959787,2.09858570705681,0.187035136316589,0.612042000462651,-0.426189356937068,-0.963617442655898,-0.754799007267529,-0.174871401315016,-0.483675757527471,0.0293193940289986,-0.712857195823177,0.319452972178162,-0.414259123934791,-0.46199538131705,0.99204334048518,-0.878980268544267,-0.878990442532503,2.27220345756683,1.13988847897575,-0.547291328463466,-0.530890778216679,-0.830859185786251,-0.628510703535543,-1.10285941569785,-0.799122389418151,-0.587395933943705,-0.294839518032933,0.934566563126787,0.591253348751672,-0.552679224011349,1.79722725188334,1.26099192413774,0.172805124480941,0.869672316188148,-0.52980267717047,-0.634409570718711
"885",0.528653034334959,-0.0265733312265165,-0.142062704384302,-0.387449152105493,-0.594543690746693,-1.23138163657606,0.387480231315891,-0.473730687593547,0.431099188222461,-0.00197911018139284,0.214711438638248,0.460677733517985,-0.0473736889159305,0.242271446546489,1.09428558252812,1.53745330879393,1.1167623625567,-0.344837230043613,0.359550675521359,1.40336002427422,-0.229015230157084,-0.554221094870438,1.85967401276213,-1.20416719621565,1.69326512123813,0.476530946144528,-0.780721008823785,-0.714960223424365,-0.0860996911926532,-0.58344571777427,0.680344522840207,2.22760258614113,-0.239943863422624,-1.09524978599673,-0.433953139645006,-0.0791417955095757,-1.15488918219748,-0.319033722300315,-0.0866420402011964,2.03399612312781,0.980806612142357,0.332691346177844,-1.65850948297858,-1.49818992976489,-1.02403752646227,-0.293561881748445,1.59085277447196,-0.498522797339081,-0.40876032394687,-0.958018151040413,1.3920950364019,-1.32355951775242,0.32173656435669,-0.322224300454785,-0.886768599340911,-0.979387128187148,0.299692889045436
"1011",0.747633383049961,-0.539238832741448,-1.9393147336565,-0.432958145121181,-0.543120958603181,0.14537226038152,0.890860662645479,0.151408035506349,-0.632188893069565,0.83179293431163,-0.408520188264228,-0.809193624723375,1.01253960794261,0.582900399487247,0.526827827939472,0.530245232102991,0.363328300500546,2.09983443272708,1.48102294535565,1.05290841457934,1.05645952155783,0.761196262936163,1.24427802318308,-0.0715701760763145,-1.89397845240926,0.263350916079632,-1.80745522010048,-0.591641594629379,0.157150109984055,-0.581435766242586,0.176190496818957,-1.12425174917645,0.320462375034338,-0.0756064040787271,0.270408773731834,-1.44185898716722,0.936457353433568,0.255047792400585,0.858280703709641,0.950992359133347,-1.1469816757487,1.31274407794172,0.681713944217051,-1.17392179339986,0.941659147100673,-0.875983367024417,1.08378381523205,-0.364900860581303,-1.24425620681631,0.297647011734886,-1.29729789004344,-0.180193850135533,-0.0727011624425773,-0.289825435163128,0.109837539095439,-0.879272522967007,0.370109342939258
"1012",0.499017146088965,-1.0317027711263,-1.98340895591964,-0.451637720079921,-0.598822327504466,-0.0747399932106427,0.689568646772526,0.946090391141017,-2.2840860825155,0.555525522153745,-1.12369315076664,-0.341512094167631,0.771045840168255,0.392308305706169,0.638316863830051,0.0890028825491617,-0.152800401076874,1.53693145808812,3.03374634966451,0.0548350272541785,0.882222784705009,0.585225273294769,2.8768370449637,-0.389347091580606,-1.20674732209906,0.524248793076029,-1.34946382536964,0.928743633837411,-0.0652781255904944,-0.636144138672834,-0.0734258449300671,-1.01987543660111,0.321344298555049,0.778405070539484,-0.144389852081187,-1.72846418948784,1.02099684313387,0.97920692781154,0.518203710985379,0.587590740199806,-1.34814967708907,0.921910062778414,0.146825406894519,0.125536204749184,0.178627795284466,-1.40702352005888,0.521094837202647,-0.375154290150382,-0.614854936527496,0.866978664650325,-1.30793673970343,-0.0673807628394163,-0.431399836559047,-0.166730372850983,-0.0481941979430028,-0.739173363870015,0.449868000395412
"1013",0.447775093824878,-0.985580182804869,-1.3153301560516,-0.367555835365672,0.455946191785313,0.433404629743212,0.550445320100293,-0.0281236793535807,0.159035422227709,0.761781361373557,-0.596390463947758,-0.810541694376687,-0.0888705936507169,0.564782401330221,0.0450830203755689,-0.124023211327996,0.0920624844744512,1.29104077254326,0.697449172082262,-0.688731806019047,2.7037206349282,0.239567483792564,2.57386917666079,0.0500155606212794,-0.889149249715314,-0.309275114136508,-1.37301688331861,-2.10498116021175,0.0173728047960605,-0.778038906644243,-0.664587217610373,-0.798271751239828,-0.153279634502607,0.23846310690163,-0.091319694936614,-0.129135092265138,0.851331904619598,0.188030602629403,0.864619610839614,0.563910319059514,-0.48853480036665,0.665785453138441,0.314472384874631,-0.102517720404396,0.659435910149842,-1.47213529440362,0.732749949455485,-0.477332910056191,-0.0710354364811855,0.568796403418111,-1.34288629914026,0.228331194246581,0.244051186997662,0.553225586541015,-0.171899382470648,-0.157276914383821,0.0270974398864896
"1027",-0.106801821000001,0.0834904434844377,-0.212272658744297,0.257898545657989,-0.0724920304084837,-0.464818573335817,-1.21415443804934,-1.28405778191898,-0.119180681935514,-1.47934063080615,0.574399802646326,-0.605088064154178,0.0424187143608016,-1.00885174315765,-0.298782255475793,-0.311368267106975,0.743330052280598,1.3530012050577,0.627781782199128,1.12975811923243,1.34695117828308,1.72876041379838,1.47645205713003,0.700192849720944,0.76661520285832,0.489035062290639,-0.287920818662512,-0.0802550759071996,-0.1340275594519,0.110276509014156,-0.0959716184096748,0.0790428780373881,-0.852722083119305,-0.104883125188166,-2.73609555284362,1.02658320508406,-0.42020516973292,-1.80374823865811,-0.348441342765031,1.70148238990993,0.0102452601612451,0.360881908814219,0.648842134658575,-0.284846927928486,0.131098311463515,-1.47761141391986,0.280771739385668,0.124789265492746,-2.40269864141576,-0.16204263119827,-0.582366004289541,-0.069968413931062,0.761094064727888,0.638282005207117,0.134148999040885,-0.215888350886582,-0.287734877395212
"1199",0.0729569653653799,0.271341046126028,-0.723736664002315,-0.323811196155917,0.509717673671317,-1.84405419169309,0.0119157097467163,-0.492200866828086,0.790717936605497,0.237136894270745,0.50498171418366,5.1420122703185,0.530240164784487,0.0266498059305341,1.08539986028179,0.236610676549891,-0.381695145449476,-0.52587880096252,NA,0.222929015807781,-0.623229079319865,0.561813228035519,1.18538122724339,0.347642615649355,0.219771709482676,0.507612802787915,0.185567557627392,1.10960587544092,0.225560104412032,0.27397213473028,0.21661440315757,0.47446108637433,-1.49569806049004,-0.790566314550335,0.00349622621310883,0.779667364467634,-0.477466770644273,0.170307243722725,0.261869127150718,0.162413977909966,-1.53305951867043,-2.08137838379667,-0.326442284760168,0.185041339906542,-0.0664907306600116,-0.750573767765695,-1.10103476985215,-0.693216036192985,-0.589024927464581,0.481828134466239,-0.698478213401492,-1.26784578736176,-0.0228146598294169,1.000152589504,-1.57568315405932,-0.00176595099539351,0.446045329448403
"1338",-0.223691596693447,-0.0649592998865692,-0.462275334005362,-0.101061780749749,0.47447930148527,-0.166194630198772,-1.13084228337255,-1.8856407453193,-0.0472413187690473,-0.0112096869270157,-0.384412070323117,-0.755068326289779,-0.0549545425951986,0.0120207188129777,-0.227986006779461,-0.300548982201473,-0.122368516459545,1.9887497695428,0.00521185630073939,0.406056614728971,1.7817512583517,-0.336921726838604,2.07740742734193,3.26488311840935,1.90071609846515,-0.0240967972319625,-0.272465431233626,-0.203770093111504,-0.184606514199536,-0.050151951744799,-0.0759450875833585,-0.219614994430711,-1.23234683212953,NA,-0.221705844899972,NA,-0.275405836626584,-2.22878602670322,-0.655315305608307,2.24347598189832,1.40939674963704,-0.164661469257062,-0.161440428477702,-0.665926625549638,-0.0320168605209731,-0.177006111990653,-0.391746425201499,-0.128617749420779,-0.211103515130489,-0.135227607881416,-1.95313045541575,-0.0494869252865803,-0.0418180619335359,-0.107382049506566,0.233927162146753,-0.111275913990285,-0.0065666650311872
"1390",0.517230897541239,0.960294093318628,-1.71056493559499,-0.260191640984274,-0.428637563983955,-2.36906425714874,0.224235274043071,-2.36906425714874,-0.950252123190156,-1.23092791232249,-0.00367503278162196,0.612161503956403,-0.00727571640961233,1.08902558420584,-0.630560877896768,-1.0131977705509,0.203303502945587,0.191346790119384,1.37662952246846,0.868719634435874,-0.768564812307683,1.29491159315063,-0.0964392027195308,1.09365602296995,-1.07932101939073,0.608763361137131,0.515024776850818,-1.47270854511585,-1.30613413685566,-0.565906273555414,0.943074932920437,0.136712091308422,-1.44610133619331,-0.566441145613352,0.212586996698934,0.96012301217004,-0.655531415452628,0.317401885130664,-1.19760915683262,0.462255708055347,0.0463436518205537,0.481680001530999,0.986961582895713,-0.0939541778649322,0.701586381548651,1.33737116778792,0.701074111076275,0.534633617696563,0.819468855317016,0.0912129535348022,-0.188579782321109,0.800775624066818,1.46886134242137,0.182427753680142,-0.100528020774356,0.519959380599869,-0.167862029551279
"1393",0.643909963857683,0.376948755196525,-2.11693384477055,-0.842373084384472,1.11283135140389,-1.50289476359564,0.720771247586428,-2.64136509702107,-0.856940316262597,-1.63904988384129,-0.554562868537303,1.17082859780406,0.478188548515537,1.06172778414469,-0.72101530365407,-0.365280216015926,0.26518443762077,-1.41839376605895,0.817024243618173,1.06565334969349,-1.1224174204693,0.776467338855983,0.611478881555912,0.878231234686184,NA,0.619332689058291,0.80428131773905,-1.11300550527669,-1.5048558539274,-0.128042449581939,0.485565187986996,0.373650175478412,-0.654518316236993,-1.0554107112114,-0.957038673919205,0.637764142081652,-1.46877238741119,1.2925161892622,-0.851379857738716,0.270268321427876,0.111303540904404,-0.00394031328739743,1.07113586371024,0.109917417181319,1.04467677228765,0.947187992561719,0.750348620804016,0.466459503830876,0.830453675707763,0.283414122456538,-0.0124098985045941,0.443782951507226,1.93170247066366,-0.00722138068849118,-0.39719883216136,0.358956344503683,1.24696410574841
"1433",0.394652964645004,-1.62241357029307,-0.0938693285771261,-0.729924146870684,-0.144952112234351,-1.09422247585459,0.510312663445818,-1.00651877809763,0.394536059138916,0.0955864129611656,0.981244711203836,-0.590061331566628,0.836437180254348,1.15239973860443,1.67941420984078,1.84823802533496,1.45234684072087,-0.462414152510259,0.26683714753809,NA,-0.1696617320132,-0.156202764710314,1.83984046536673,-0.162394559671467,-0.679155859304231,0.77349587661468,0.114022982509092,-1.12651969643469,0.954907375175766,-1.22901617040784,-0.474102805696888,2.51746144192023,-0.509737891776773,-0.877221480650696,-0.0717430771588515,0.012033046082528,-1.39473715478877,-0.633917715399125,0.64896465413263,1.34004884278602,0.35073094161899,0.757845107865762,-1.69000326757446,-1.38463707907235,-0.373717977752296,-0.00717995536772795,1.76544163572707,0.294923979153522,-0.0865759684843058,-1.00204374709722,-0.305907070629589,-1.09057325180332,0.39161673038091,0.462896408634197,-0.656808932818493,-0.522998202913658,-0.836011119513308
"1460",-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,7.61686724754125,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581,-0.129099444873581
"1482",-0.376241070100802,-0.114437009362,-0.575917800019749,-0.307977706607382,-0.204943491297094,-0.783264570780656,-0.145884176814023,0.16245146503265,-0.193438430034158,-0.0269985437636887,0.0481678564874904,2.28756411431089,0.0683656307046446,-0.364480340809799,0.24784458640644,-0.0722517847312367,-0.341470218283929,-0.157133570048895,6.77939569938902,0.174467862351718,-0.114692677390065,-0.092193890920324,1.25696629317993,-0.115204013446196,-0.242271023394617,0.222789119656046,-0.0198398389778628,-0.139492476112394,-0.066627088113801,-0.13744713188787,-0.222584585233595,-0.158156242161156,-0.496916379347592,-0.0275098798198202,-0.196250778342875,0.123078588710605,0.00956198424963888,0.135606322085802,-0.203153815100637,-0.251475072404965,-0.708098170529477,-0.370360705455302,-0.691224080677172,-0.0326232403811244,-0.36396900475367,-0.64520383562543,-0.595859906208839,-0.279087219436012,-0.0656044160015401,0.148134055460999,-0.368571029258845,-0.80243967288555,-0.225396933542313,0.439084271399236,-0.577707476216206,-0.0528210145982786,0.297188515823031
"1760",-0.430274540192274,-0.430274540192274,0.215409645850642,0.253756427288575,-0.0230425232317049,0.125213695144523,-0.150505064349337,-0.250422734293242,NA,-0.430274540192274,-0.430274540192274,-0.430274540192274,-0.430274540192274,-0.196683230728818,-0.430274540192274,-0.430274540192274,-0.430274540192274,-0.430274540192274,6.336312097063,-0.430274540192274,0.100639349293454,-0.046806725812958,-0.430274540192274,-0.417312247875225,-0.15536592396823,-0.041135722924251,-0.430274540192274,-0.430274540192274,-0.33467763435405,-0.430274540192274,-0.430274540192274,-0.430274540192274,NA,1.68581968056569,-0.430274540192274,0.19488601634865,1.72335631873381,-0.430274540192274,-0.430274540192274,1.02987367977178,-0.430274540192274,0.984775704418719,-0.0881240325735482,-0.430274540192274,-0.430274540192274,-0.430274540192274,-0.294980614133094,0.0331274101421652,-0.430274540192274,-0.363572744310801,0.402012645664803,-0.430274540192274,0.284811919298167,-0.36141236225796,0.0196250223119079,-0.430274540192274,1.53162241154415
"1771",-0.408770450818401,-0.378754444620998,-0.771728805833681,-0.185194972365441,-0.434648567145761,-0.264745277860797,-0.417702219659364,-0.909746707516396,-0.682197282834508,-0.325583864496828,-0.266708179755889,-0.251609767220585,-0.429978867593207,-0.179309005167741,1.39901801859392,-0.388211667339743,-0.405700608087531,2.85014157147246,3.22841522759374,1.15637824402937,0.383172934185783,-0.181284023511815,-0.138547880746875,-0.413405072572715,-0.118455349939653,-0.282553257095926,-0.289262832677512,-0.431513562044292,0.864392739317912,-0.484004503235026,0.391254317412681,-0.391461760970141,-0.368124805106204,-0.34706158221996,NA,-0.335122849629542,-0.65142826135186,-0.515123331817377,0.89178419252213,2.70760560436672,1.29728082436282,2.24354367820937,-0.248319352625352,-0.275152473106499,-0.269977611705406,-0.513334642855664,-0.307858496144843,0.900734752725079,-0.798706757387393,-0.318864357190965,-0.895615307169311,-0.369971618726959,-0.403771045460338,-0.297290064978992,-0.452315534592116,-0.511164869608255,-0.619079576412292
