cell_line,n_eigs_total,n_eigs_nontrivial,spectral_l2_to_topology,spectral_rel_l2_to_topology,subspace_distance_to_topology,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16,eig_17,eig_18,eig_19,eig_20,eig_21,eig_22,eig_23,eig_24,eig_25,eig_26,eig_27,eig_28,eig_29,eig_30,eig_31,eig_32,eig_33,eig_34,eig_35,eig_36,eig_37,eig_38,eig_39,eig_40,eig_41,eig_42,eig_43,eig_44,eig_45,eig_46,eig_47,eig_48,eig_49,eig_50,eig_nontrivial_1,eig_nontrivial_2,eig_nontrivial_3,eig_nontrivial_4,eig_nontrivial_5,eig_nontrivial_6,eig_nontrivial_7,eig_nontrivial_8,eig_nontrivial_9,eig_nontrivial_10,eig_nontrivial_11,eig_nontrivial_12,eig_nontrivial_13,eig_nontrivial_14,eig_nontrivial_15,eig_nontrivial_16,eig_nontrivial_17,eig_nontrivial_18,eig_nontrivial_19,eig_nontrivial_20,eig_nontrivial_21,eig_nontrivial_22,eig_nontrivial_23,eig_nontrivial_24,eig_nontrivial_25,eig_nontrivial_26,eig_nontrivial_27,eig_nontrivial_28,eig_nontrivial_29,eig_nontrivial_30,eig_nontrivial_31,eig_nontrivial_32,eig_nontrivial_33,eig_nontrivial_34,eig_nontrivial_35,eig_nontrivial_36,eig_nontrivial_37,eig_nontrivial_38,eig_nontrivial_39,eig_nontrivial_40,eig_nontrivial_41,eig_nontrivial_42,eig_nontrivial_43,eig_nontrivial_44,eig_nontrivial_45,eig_nontrivial_46,eig_nontrivial_47,eig_nontrivial_48,eig_nontrivial_49,eig_nontrivial_50
CO:COLO 205,50,22,7.326917267154044,7.326917267154044,3.7844217093407906e-08,-8.400543933297913e-10,-6.410733543408403e-11,-5.432668792365765e-11,-4.809735593201518e-11,-3.328038578498827e-11,-2.5389346942667097e-11,-2.216315664522496e-11,-1.6715649074324282e-11,-1.461352626365084e-11,-1.4188094058995016e-11,-1.2049848396649895e-11,-6.704860191358852e-12,-4.428288695478878e-12,-3.727003812991833e-12,-7.14884301387074e-13,2.240802500692342e-12,3.1566273846119625e-12,8.853558091195292e-12,1.2830713474651888e-11,1.4339727430652538e-11,1.5535461168913502e-11,2.4277757511596484e-11,3.253356773162599e-11,5.6122059947992346e-11,5.864992852814242e-11,6.17328303818658e-11,6.742788765485772e-11,8.777867598367892e-10,9.068381161621465e-05,0.0007460240699594325,0.0013034810449407855,0.002942758609504052,0.003970323763013101,0.0051898482764383145,0.006377724016749498,0.006614246047910863,0.006695753080428705,0.0068448684186418,0.007504885262293075,0.007561340335519622,0.008102893971422373,0.008661929695255704,0.009221362940162538,0.014068775631802064,0.014260630591500265,0.014317686750354148,0.01459874743488195,0.0180898118710717,0.018541524235737936,0.018832302177350962,9.068381161621465e-05,0.0007460240699594325,0.0013034810449407855,0.002942758609504052,0.003970323763013101,0.0051898482764383145,0.006377724016749498,0.006614246047910863,0.006695753080428705,0.0068448684186418,0.007504885262293075,0.007561340335519622,0.008102893971422373,0.008661929695255704,0.009221362940162538,0.014068775631802064,0.014260630591500265,0.014317686750354148,0.01459874743488195,0.0180898118710717,0.018541524235737936,0.018832302177350962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:HCC-2998,50,4,0.9999978371022435,0.9999978371022435,0.7432702512054827,-4.31292293139084e-11,-3.818855176746308e-11,-2.987056671346737e-11,-1.5608506701752026e-11,-9.36033432567037e-12,-6.295051312903491e-12,-5.438385581712363e-12,-4.75343526205093e-12,-4.741596424848692e-12,-4.670102331108886e-12,-4.545803973044285e-12,-3.956757339308725e-12,-3.647615507708889e-12,-2.6841367534646485e-12,-2.5722756850964437e-12,-2.1864389639081327e-12,-1.173953946206896e-12,-1.1557292124188268e-12,-1.1198462811353935e-12,-5.915690436423746e-13,-4.228574819941863e-13,-3.4435885946145633e-13,-1.5337991293717934e-13,-5.52991626014826e-14,-3.938036420396418e-14,-3.4750346589000614e-14,-5.3743766164834894e-15,6.516502290034032e-15,3.594290121609889e-14,7.396742994578848e-14,1.2846689857737292e-13,1.76166833941796e-13,4.674599466195084e-13,6.41246374034031e-13,1.0867091325113612e-12,1.1538947694480356e-12,2.481411845206734e-12,2.5677645773547475e-12,2.5747683065485694e-12,4.256953242600531e-12,5.226635110496848e-12,9.403348230825094e-12,1.0212274195774487e-11,3.3443991608213264e-11,3.5401887787923046e-11,4.28882977716134e-11,1.2119824322745151e-10,1.9539875571522244e-10,2.1826151605194074e-09,9.05514918772726e-05,1.2119824322745151e-10,1.9539875571522244e-10,2.1826151605194074e-09,9.05514918772726e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:HCT-116,50,22,7.320079361111035,7.320079361111035,3.110437596376414e-08,-3.985877566425964e-09,-2.5796391371212153e-10,-1.741944190752692e-10,-7.671526967552387e-11,-3.6878218455881594e-11,-1.948519507365392e-11,-8.78508482865352e-12,-6.585764811099792e-12,-3.974982181517012e-12,-1.7974580564196138e-12,-1.244948209192659e-12,-7.538422333195835e-13,6.298341161765572e-13,1.2172687581220656e-12,1.6534089635616978e-12,2.6680395360471204e-12,6.131576027620066e-12,8.600669709844105e-12,1.668273570502865e-11,2.243975763939563e-11,2.2749617904012538e-11,3.911038656020764e-11,3.985912218774229e-11,4.4496390635127316e-11,1.3483130967782957e-10,1.5780921605286838e-10,3.2178841911239837e-10,4.03611391953506e-09,9.059278434282885e-05,0.0007454130332756888,0.0012750776855090264,0.0029341492694678283,0.003928711317064537,0.0051851304872820745,0.006373481599242275,0.006564973802005586,0.006690085757264681,0.00688961346076547,0.007503777944510971,0.007565023178536441,0.008130861341994838,0.00849030862034643,0.009229143861738424,0.014038570148989116,0.01421267393025177,0.014323880073847734,0.014518078750454412,0.017732270896209202,0.01839910525257169,0.01863122443067127,9.059278434282885e-05,0.0007454130332756888,0.0012750776855090264,0.0029341492694678283,0.003928711317064537,0.0051851304872820745,0.006373481599242275,0.006564973802005586,0.006690085757264681,0.00688961346076547,0.007503777944510971,0.007565023178536441,0.008130861341994838,0.00849030862034643,0.009229143861738424,0.014038570148989116,0.01421267393025177,0.014323880073847734,0.014518078750454412,0.017732270896209202,0.01839910525257169,0.01863122443067127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:HCT-15,50,22,7.336118172315561,7.336118172315561,2.261256459856753e-08,-3.2543339255358293e-09,-2.847171321949081e-10,-1.3689508298372465e-10,-8.50714258965931e-11,-5.2242921089445254e-11,-3.322938210942143e-11,-2.853727838888695e-11,-2.48193738917055e-11,-1.634205005476494e-11,-1.3703861708055064e-11,-8.13002573249455e-12,-4.979927115209698e-12,-2.1761188228990036e-12,-2.1000369547713796e-12,-1.2841903918297398e-12,-6.882248406153008e-14,1.9363673262485365e-13,1.7149196965922028e-12,3.881558418325319e-12,4.321351829432614e-12,9.015046332052148e-12,1.858607507536445e-11,2.5618904431678677e-11,2.927726325805714e-11,1.165241305273743e-10,1.2324487402306204e-10,1.3915581171088445e-10,3.174993059112366e-09,9.054917492388221e-05,0.0007468817775120635,0.0012911391444668597,0.002931457393790894,0.003923873895920239,0.005188168877497956,0.006381853553644117,0.006652293360035259,0.006690109874094874,0.006845691437609845,0.007493853081600074,0.007575229334594029,0.007997922588016812,0.008542057780035603,0.009191124879215197,0.014053500020040844,0.014228719701162074,0.014348739408682115,0.01465476425335464,0.01826089307313218,0.018382161876051073,0.018649072161414072,9.054917492388221e-05,0.0007468817775120635,0.0012911391444668597,0.002931457393790894,0.003923873895920239,0.005188168877497956,0.006381853553644117,0.006652293360035259,0.006690109874094874,0.006845691437609845,0.007493853081600074,0.007575229334594029,0.007997922588016812,0.008542057780035603,0.009191124879215197,0.014053500020040844,0.014228719701162074,0.014348739408682115,0.01465476425335464,0.01826089307313218,0.018382161876051073,0.018649072161414072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:HT29,50,2,0.0028107997473860074,0.0028107997473860074,2.0125034971840705e-08,-1.9252892886185112e-11,-1.489844743884569e-11,-1.3071972540870669e-11,-1.3007690329589275e-11,-6.894525179717767e-12,-6.580183948179559e-12,-5.367158499862586e-12,-5.1232733740093e-12,-4.7556698975961126e-12,-4.730885469613963e-12,-4.66317944273955e-12,-4.492028575281068e-12,-3.818784400028488e-12,-3.6072021292275075e-12,-3.3593364228605774e-12,-2.998669861682332e-12,-1.147528280081092e-12,-1.068372210903494e-12,-3.4185276679733756e-13,-2.37415488202157e-13,-2.1592908125596388e-13,-1.5000605195925748e-13,-4.6457127966630096e-14,-1.7454164199029454e-14,-1.6705387073656652e-15,7.52233019797599e-16,1.1430364033754303e-14,1.4696238475296608e-14,4.577942029366372e-14,1.527209213042155e-13,3.6401025423071776e-13,9.82463784805765e-13,1.1834960637370495e-12,1.6349003043297089e-12,1.8187716279869856e-12,2.5184352623079317e-12,2.5607726253070243e-12,2.741875777530038e-12,2.98341833551187e-12,3.3317058150978546e-12,6.6484144171973306e-12,7.237108739436941e-12,1.1930275940329887e-11,1.5253161513256557e-11,2.274445508234496e-11,2.335390596728583e-11,2.5521910499153207e-11,2.8957246024858066e-11,1.144005508271588e-09,9.059532257854254e-05,1.144005508271588e-09,9.059532257854254e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:KM12,50,22,7.31158560195738,7.31158560195738,2.4828255673625677e-08,-7.600174000885716e-10,-1.0892471879976259e-10,-9.50239965381329e-11,-8.739285679946075e-11,-8.188676638349636e-11,-5.7720459325800305e-11,-2.4940889211213547e-11,-2.1069532810070665e-11,-1.8706386279939737e-11,-1.2009156432420294e-11,-6.791363979974548e-12,-3.7015056682720635e-12,-1.6024827542400824e-12,-1.4122413904537473e-12,-1.456788249060148e-15,1.3735601875732376e-12,2.9615983873198387e-12,5.899599276985856e-12,8.05734611788924e-12,1.5065742802063652e-11,1.5609938092565195e-11,2.1186798016404988e-11,2.7952422291415736e-11,4.522399403746047e-11,5.036282426252453e-11,5.88930304263463e-11,9.141374969815451e-11,8.091679316472649e-10,9.05870921016136e-05,0.0007446391717598319,0.0013003465644844613,0.002941100769280762,0.0039578493725126,0.005188414355313422,0.006455458053816408,0.006645184065980542,0.0066957670321806245,0.006967169874723257,0.007512826607981669,0.007570531865290555,0.008073876369528828,0.00860383500550906,0.009241361216429652,0.01421127936642767,0.014307979460156913,0.01440426284019744,0.014555415596912617,0.018057843232989822,0.018460496417612243,0.01878162955147324,9.05870921016136e-05,0.0007446391717598319,0.0013003465644844613,0.002941100769280762,0.0039578493725126,0.005188414355313422,0.006455458053816408,0.006645184065980542,0.0066957670321806245,0.006967169874723257,0.007512826607981669,0.007570531865290555,0.008073876369528828,0.00860383500550906,0.009241361216429652,0.01421127936642767,0.014307979460156913,0.01440426284019744,0.014555415596912617,0.018057843232989822,0.018460496417612243,0.01878162955147324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CO:SW-620,50,22,7.341178521576081,7.341178521576081,2.126075482333789e-08,-2.692946141633675e-09,-2.3106976052077004e-10,-6.318438216482581e-11,-5.945445839209557e-11,-2.4203700824706846e-11,-1.8894571454305953e-11,-1.2658718637117289e-11,-8.222136797905906e-12,-6.901980560431592e-12,-4.615475563589724e-12,-2.397089186759009e-12,-2.2260954473003747e-12,4.6631264388058424e-15,5.579313866379415e-14,8.339508825259273e-13,2.81271788629342e-12,3.879350657441487e-12,4.270556456208163e-12,1.1376135005802118e-11,1.1488628706137968e-11,1.4576345677892212e-11,2.5442837615387293e-11,2.911376399835318e-11,3.1059282505933525e-11,4.5192967071524745e-11,5.871962104378979e-11,1.3886145681127164e-10,2.8615584158551673e-09,9.061500661511605e-05,0.0007473341845396086,0.0012928419333353182,0.002926965859734499,0.0039769045479390065,0.005185831898334798,0.006414113999264447,0.006599560943595211,0.006690536798601992,0.006982051697704672,0.007486464343299845,0.007577849363042277,0.007969166698324174,0.008513609063177531,0.009219343641630963,0.014153435660238241,0.014324545852124266,0.014463951698201336,0.014545383020314875,0.018001441267540413,0.018382942194506112,0.01885104796353544,9.061500661511605e-05,0.0007473341845396086,0.0012928419333353182,0.002926965859734499,0.0039769045479390065,0.005185831898334798,0.006414113999264447,0.006599560943595211,0.006690536798601992,0.006982051697704672,0.007486464343299845,0.007577849363042277,0.007969166698324174,0.008513609063177531,0.009219343641630963,0.014153435660238241,0.014324545852124266,0.014463951698201336,0.014545383020314875,0.018001441267540413,0.018382942194506112,0.01885104796353544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:CCRF-CEM,50,15,7.3242100834760375,7.3242100834760375,3.5499031492136623e-08,-7.68182979791858e-10,-9.441980033388867e-11,-6.428698392580475e-11,-4.761224799295326e-11,-3.814811793821822e-11,-3.4771370854770785e-11,-2.6410418434998605e-11,-1.0795608357998601e-11,-1.0198392342208526e-11,-6.64805653561272e-12,-6.046419251783466e-12,-5.141800491783276e-12,-4.082483713607234e-12,-3.1116123810600096e-12,-1.4828776498821555e-12,-1.42030694659772e-12,-1.168982445565181e-12,-6.842255576141806e-13,-1.4547986025483656e-13,1.8903106890118954e-13,1.0315045394443736e-12,1.4168151921860675e-12,1.8426447162805254e-12,2.034271703995824e-12,3.2895524954175415e-12,8.681152666297973e-12,9.26735978809632e-12,1.0340632118480998e-11,1.999307911880379e-11,2.0132891339307013e-11,2.6684361317808047e-11,3.118998791607885e-11,5.630046525284451e-11,7.759183813310037e-11,8.525029678360793e-10,9.058833480612646e-05,0.0007457903730512212,0.0012896789515982046,0.002932910427598412,0.004043381508809996,0.005182749789963804,0.00643640443501313,0.00661483056874894,0.006693638755805984,0.0069700389280508285,0.00750967661900411,0.007577672760405868,0.008148778766443423,0.008569080321702909,0.009253502349635933,9.058833480612646e-05,0.0007457903730512212,0.0012896789515982046,0.002932910427598412,0.004043381508809996,0.005182749789963804,0.00643640443501313,0.00661483056874894,0.006693638755805984,0.0069700389280508285,0.00750967661900411,0.007577672760405868,0.008148778766443423,0.008569080321702909,0.009253502349635933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:HL-60(TB),50,4,0.9999984228386192,0.9999984228386192,0.7680073891957674,-4.2996642894308976e-11,-2.5981854417499867e-11,-1.9679498048513766e-11,-1.0942194253547172e-11,-1.0506699988656852e-11,-5.862171344054104e-12,-5.105375229020638e-12,-4.810583680535385e-12,-4.7453508949992645e-12,-4.151608012448529e-12,-3.0277501561698852e-12,-2.581018257734498e-12,-2.437001745151865e-12,-2.058969477119338e-12,-1.2133653456980475e-12,-1.1505752405514824e-12,-8.374296400640371e-13,-7.613439636762823e-13,-5.033804726132726e-13,-3.7989031950562413e-13,-2.2715779723816304e-13,-1.7311377483418544e-13,-1.285574159062483e-13,-5.985553578388009e-14,1.7076143559065227e-14,6.181695238159646e-14,2.3749035236216715e-13,5.047739976655682e-13,5.562353420744681e-13,7.598831096690753e-13,1.0661569283670902e-12,1.1681487483046482e-12,1.7331940190771361e-12,2.555717817280881e-12,2.57914458019759e-12,2.7833800260272656e-12,3.735491760749679e-12,4.472677667143911e-12,4.866842212981719e-12,6.0633796296555645e-12,6.98092118508499e-12,1.7152244861516792e-11,2.366370978562713e-11,2.7145016635410184e-11,3.566672677416793e-11,8.141518195562986e-11,9.066948312486979e-11,1.4248261129431138e-10,8.998285584260312e-10,9.065931542682923e-05,9.066948312486979e-11,1.4248261129431138e-10,8.998285584260312e-10,9.065931542682923e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:K-562,50,3,0.9999746101027102,0.9999746101027102,0.7438943765431614,-3.304011500970729e-11,-1.887108542618799e-11,-1.8700834758240796e-11,-1.8110975013533454e-11,-1.1686099408037692e-11,-5.881280176951199e-12,-4.9663650606270385e-12,-4.771751760000373e-12,-4.734506244084141e-12,-4.699382701554844e-12,-2.7645866824098364e-12,-2.3291549217747606e-12,-1.3548164462051995e-12,-1.0949236851388877e-12,-1.050540161589772e-12,-9.29141610655701e-13,-6.087936822414888e-13,-3.566167679084145e-13,-3.4661641233005996e-13,-1.2552499729749644e-13,-5.259460672969035e-14,-1.1920057497484537e-14,2.926283347581826e-14,4.0596744173802823e-14,4.474501010594961e-14,9.336150288193762e-14,2.4251661876611985e-13,3.268583185144988e-13,3.9673663930917674e-13,7.070239982668799e-13,1.0154134071115387e-12,2.1111962818145397e-12,2.5556038676325527e-12,2.580939260053705e-12,3.2827658506037055e-12,3.589259762342735e-12,7.17120374855388e-12,7.781001944108176e-12,8.952073877652698e-12,1.0448318086913287e-11,1.0737594217631943e-11,1.5353629839406392e-11,1.840949514684241e-11,2.9139938902069014e-11,4.8991790781009216e-11,6.405255251434698e-11,8.346931744960054e-11,1.42542129087566e-10,2.2937581684837234e-09,9.060922803769089e-05,1.42542129087566e-10,2.2937581684837234e-09,9.060922803769089e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:MOLT-4,50,8,7.29830143709302,7.29830143709302,3.231692413674381e-08,-3.2960101263834187e-09,-3.905395956984876e-11,-3.464923028942239e-11,-2.6958228062519927e-11,-2.493391882123653e-11,-2.2871094517503028e-11,-2.0567351248219727e-11,-1.7137612482549455e-11,-1.0019722735971764e-11,-6.491767776009398e-12,-5.248516587162168e-12,-4.758639134323263e-12,-4.560446692589842e-12,-4.087538548738431e-12,-3.5046766920857064e-12,-2.1471493338734784e-12,-1.5493370882036991e-12,-1.0423594225174998e-12,-8.809745196802082e-13,-3.7466244570769774e-13,-5.890473113619177e-14,3.799553987410276e-14,1.3365418120121417e-12,1.3709932305096609e-12,1.4129758967680248e-12,1.5681429814612749e-12,2.574413555597732e-12,3.202313427993521e-12,3.6781710354349614e-12,4.2733346429599944e-12,5.0351933587227185e-12,5.907919647745417e-12,6.315155971943487e-12,9.69507807369041e-12,1.1704010861608022e-11,1.3204799219671513e-11,1.5757544656038944e-11,2.3672416904854145e-11,2.884233966298031e-11,4.1371056415189476e-11,4.921181410782408e-11,3.3327388928417563e-09,9.056196212437723e-05,0.0007434310785610678,0.0012964660341014094,0.002931288635142174,0.0038876098573318073,0.005179723812461902,0.006416026042298815,0.0065920043104563805,9.056196212437723e-05,0.0007434310785610678,0.0012964660341014094,0.002931288635142174,0.0038876098573318073,0.005179723812461902,0.006416026042298815,0.0065920043104563805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:RPMI-8226,50,22,7.350980082766985,7.350980082766985,3.28122852222279e-08,-1.5572241477801018e-09,-1.563206757505646e-10,-8.860944267284447e-11,-4.3308711868486616e-11,-3.063140840693472e-11,-3.033131684454949e-11,-1.8690283614406292e-11,-1.8136906229258495e-11,-1.739224829964709e-11,-1.1628481353829698e-11,-1.0555919379155905e-11,-9.60068239101372e-12,-4.04309939206534e-12,-2.3226994465145104e-12,-5.817797280168943e-13,1.5032423683657495e-12,3.5565454932235535e-12,6.1554528564111005e-12,6.810132048128831e-12,8.825456329825988e-12,1.4542615687520265e-11,2.8121327762622474e-11,3.032598565983705e-11,4.3767843854931356e-11,5.026536645409956e-11,5.275481344357933e-11,8.746268442025133e-11,1.7705367623275159e-09,9.063049197743503e-05,0.0007482259093685867,0.0012816960988554713,0.0029448105465577604,0.003917179218258981,0.005178127649634133,0.0064113970128435544,0.006591478609012167,0.006684433891059901,0.006933985212799704,0.007529206111180907,0.007578182309297329,0.008088580180012904,0.008589450475987108,0.009225567172181506,0.014190746379919279,0.014291446133699098,0.014373969585101613,0.014533633878258479,0.017967323521429955,0.01826877003898364,0.018573350437607127,9.063049197743503e-05,0.0007482259093685867,0.0012816960988554713,0.0029448105465577604,0.003917179218258981,0.005178127649634133,0.0064113970128435544,0.006591478609012167,0.006684433891059901,0.006933985212799704,0.007529206111180907,0.007578182309297329,0.008088580180012904,0.008589450475987108,0.009225567172181506,0.014190746379919279,0.014291446133699098,0.014373969585101613,0.014533633878258479,0.017967323521429955,0.01826877003898364,0.018573350437607127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LE:SR,50,15,7.371374152510401,7.371374152510401,3.2202400301883927e-08,-1.4170345204986322e-09,-1.7364269980116136e-10,-1.050735707615975e-10,-6.737887450671692e-11,-3.039649468814052e-11,-2.8304979914810582e-11,-1.6422369811686793e-11,-1.5114192192179805e-11,-1.4324470944257137e-11,-9.14040579878296e-12,-6.621363694966562e-12,-5.234080028659709e-12,-4.725923266005877e-12,-3.770901410679768e-12,-3.141694342829668e-12,-2.6706085259897705e-12,-9.912043245647456e-13,-3.4410240499008204e-13,1.7775168001995384e-13,8.291410228756027e-13,8.692863594748912e-13,1.8591201169683436e-12,2.173963483190211e-12,2.8600554812917983e-12,3.893304393611484e-12,7.279160415163584e-12,7.673591986443948e-12,7.856087091626107e-12,9.525907609920191e-12,1.7708827812360287e-11,2.519933609381516e-11,3.84331225698753e-11,6.634347917225131e-11,1.2084327767234674e-10,1.4116836635069815e-09,9.061474512875686e-05,0.0007500878526199938,0.0012893311252081664,0.0029348473384476813,0.003951778436833302,0.005180347154026167,0.006424817982541173,0.006605989295971395,0.006690153986139041,0.006937425564738536,0.007498533671900485,0.007554823479690215,0.008121491221709262,0.008573302605102586,0.009233607448588473,9.061474512875686e-05,0.0007500878526199938,0.0012893311252081664,0.0029348473384476813,0.003951778436833302,0.005180347154026167,0.006424817982541173,0.006605989295971395,0.006690153986139041,0.006937425564738536,0.007498533671900485,0.007554823479690215,0.008121491221709262,0.008573302605102586,0.009233607448588473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:LOX IMVI,50,22,7.338861530172272,7.338861530172272,2.7489741594166617e-08,-3.6142598991775743e-09,-1.1773970168239226e-10,-5.922839050264382e-11,-4.7716405601598046e-11,-3.911637650616008e-11,-3.77301149036887e-11,-2.5028502463912347e-11,-1.999052018483629e-11,-1.6498637837327433e-11,-1.1861274102123974e-11,-5.184232749577515e-12,-5.109389677299646e-12,-2.2515653892111326e-12,-7.755784268937901e-13,1.0276258468298882e-12,1.5449741773464545e-12,3.1522822275652923e-12,3.5512768534239417e-12,4.657053117706339e-12,6.935294569535011e-12,1.0287618169456045e-11,1.4268179967060791e-11,1.6937701024719032e-11,3.967853320484705e-11,6.555851804620431e-11,7.666708346193256e-11,1.688855170349588e-10,3.871018405886099e-09,9.065881305884766e-05,0.000747116836760703,0.0012935661305227576,0.0029210488966311273,0.004018858197450827,0.005191426513151488,0.006448140352994059,0.006659709524146384,0.0066968521807226405,0.006940482881320675,0.007487243842426351,0.007561863332490918,0.008205341143938635,0.008582384764087295,0.0092125662631561,0.014212819015687552,0.014300829305999109,0.014599638799933744,0.014644890897238716,0.018310503941273,0.01847305513521746,0.019051161151531427,9.065881305884766e-05,0.000747116836760703,0.0012935661305227576,0.0029210488966311273,0.004018858197450827,0.005191426513151488,0.006448140352994059,0.006659709524146384,0.0066968521807226405,0.006940482881320675,0.007487243842426351,0.007561863332490918,0.008205341143938635,0.008582384764087295,0.0092125662631561,0.014212819015687552,0.014300829305999109,0.014599638799933744,0.014644890897238716,0.018310503941273,0.01847305513521746,0.019051161151531427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:MALME-3M,50,6,0.9999977117292672,0.9999977117292672,0.8853650323361493,-2.4722547840297024e-09,-3.420825839798745e-10,-2.375321555658609e-10,-1.1760014700056259e-10,-1.0112280695966092e-10,-3.261889090539101e-11,-2.187505673833818e-11,-1.5537650674543255e-11,-1.4199749801555375e-11,-1.1128144792368205e-11,-7.0029606842169495e-12,-6.681226630430269e-12,-5.850535171342958e-12,-4.8023954198105415e-12,-4.772230299734254e-12,-2.3174553909991596e-12,-1.694754891436688e-12,-1.5646466462954436e-12,-1.3159773834883759e-12,-1.1372113916784804e-12,-7.604602440380165e-13,-4.3455965551258274e-13,-2.847121952261056e-13,-1.0409167560017363e-13,-7.653959117979309e-14,-1.0458214155795176e-15,6.396982553044661e-14,1.3784031424948773e-13,4.4354792191544923e-13,6.379200553213726e-13,9.590684095419494e-13,1.4823049742946487e-12,1.7740488982356806e-12,1.8849117281111508e-12,2.55850702223729e-12,3.2499826939889898e-12,3.5495395685203324e-12,4.843617613112597e-12,6.7725446019524516e-12,9.914642213780175e-12,1.5774926991844046e-11,1.9037584334490043e-11,2.6450657107852417e-11,2.6566420626415212e-11,1.5946474726086755e-10,2.067250201993583e-10,2.408024124474521e-10,2.5579069441175e-10,3.1644341505065055e-09,9.076528977533241e-05,1.5946474726086755e-10,2.067250201993583e-10,2.408024124474521e-10,2.5579069441175e-10,3.1644341505065055e-09,9.076528977533241e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME:M14,50,22,7.351651321853517,7.351651321853517,3.191798680912683e-08,-1.0632133630401669e-09,-1.2589061462394985e-10,-7.48053681715391e-11,-4.779754780718289e-11,-4.159290854712384e-11,-3.4194528610552444e-11,-2.890913722330187e-11,-1.861865006516205e-11,-1.3484467042317386e-11,-1.1917026976229587e-11,-1.0157453843957429e-11,-8.337074371253701e-12,-5.601892715434605e-12,-1.284952829902486e-12,-1.0615639498088442e-12,-6.070222991795549e-14,1.3165496796051224e-12,2.3102098982734007e-12,4.700728318423643e-12,8.453095401384988e-12,1.1492237256228652e-11,1.1988193911963846e-11,1.2382952112701198e-11,1.513131403486044e-11,2.2313234417157927e-11,8.206804673501194e-11,8.820912159339042e-11,1.0520992494095563e-09,9.069394496260522e-05,0.0007482783791162743,0.0012813702491351335,0.0029300160725288142,0.004036433208008579,0.005181752735808053,0.006343716648724837,0.006534446508837784,0.006690991847952982,0.006863257408214521,0.007506979429099556,0.007578057139832786,0.008145770516820255,0.008570916838451039,0.009227495827227507,0.014003059122453402,0.014247873555357376,0.014345859398705054,0.01448645271355913,0.017662049723753695,0.018553215094068255,0.01881760965202534,9.069394496260522e-05,0.0007482783791162743,0.0012813702491351335,0.0029300160725288142,0.004036433208008579,0.005181752735808053,0.006343716648724837,0.006534446508837784,0.006690991847952982,0.006863257408214521,0.007506979429099556,0.007578057139832786,0.008145770516820255,0.008570916838451039,0.009227495827227507,0.014003059122453402,0.014247873555357376,0.014345859398705054,0.01448645271355913,0.017662049723753695,0.018553215094068255,0.01881760965202534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
